timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T14:59:11,StyleGAN2-ADA-PyTorch-Generation,75df5007-6ab3-4ed9-9e3b-81771f612bb7,18.79982233047485,0.0006723070244512718,3.576134990177273e-05,120.43424370248178,84.82300000000002,141.12856578826901,0.0006366583065484585,0.0004443080954426527,0.0007236537735700378,0.0018046201755611488,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T14:59:33,StyleGAN2-ADA-PyTorch-Generation,1fbf9d7c-fcab-469b-9685-54e07ccbb9e1,17.21238088607788,0.0006274396003398552,3.6452807109756425e-05,121.59873099640815,84.919,141.12856578826901,0.0005806116356000465,0.0004420661147297092,0.0006615083737755033,0.001684186124105259,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T14:59:55,StyleGAN2-ADA-PyTorch-Generation,51144ca7-f779-47d4-92db-37b404983ab7,17.439862966537476,0.0006698205078607326,3.840744099572013e-05,120.96300977364088,85.493,141.12856578826901,0.0005909924258491112,0.0005367224287234412,0.0006702309626330269,0.0017979458172055797,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:00:17,StyleGAN2-ADA-PyTorch-Generation,58ee6483-a298-4e29-a807-68c26d9efd81,16.622920513153073,0.0005963435476032638,3.5874775863326794e-05,120.75624798841734,85.40299999999998,141.12856578826901,0.0005676001840797806,0.00039458171760261066,0.0006385355658301924,0.0016007174675125835,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:00:37,StyleGAN2-ADA-PyTorch-Generation,a8f2f892-c7c7-4a4e-8e0e-574bf079b037,15.656779289245605,0.0005566055122279156,3.5550447633265114e-05,119.48727297323784,85.78000000000002,141.12856578826901,0.0005223074642345324,0.00037188298116664086,0.0005998613801243336,0.001494051825525507,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:01:02,StyleGAN2-ADA-PyTorch-Generation,7cf6dfac-08b4-48b5-9f4b-fed08b4d02d1,19.960556983947754,0.000611470754356547,3.063395249182129e-05,117.01423202475596,74.87200000000001,141.12856578826901,0.0006487770190212044,0.0004142797599575255,0.0005782654442689892,0.0016413222232477187,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:01:22,StyleGAN2-ADA-PyTorch-Generation,d8010a3a-f102-433a-a4bf-3be36bbced36,15.383134126663208,0.0005458346934586792,3.5482671409111444e-05,117.22266188203587,85.493,141.12856578826901,0.0005119371348271604,0.00036383350696378284,0.0005893699331431528,0.0014651405749340955,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:01:42,StyleGAN2-ADA-PyTorch-Generation,d0dbffe3-38b1-4217-b14d-66f110299fb1,15.911713123321533,0.0005704270923641966,3.5849508342890556e-05,118.88033999833874,85.396,141.12856578826901,0.000529154121934064,0.0003913303528732724,0.0006106675169590719,0.0015311519917664085,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:02:02,StyleGAN2-ADA-PyTorch-Generation,baa04670-6910-4127-8c80-3b7384940949,15.51537537574768,0.0005512616102151165,3.553002082545821e-05,118.88432966588884,85.87700000000002,141.12856578826901,0.0005162283902045983,0.0003690172120051252,0.0005944620129508982,0.0014797076151606221,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
2025-05-01T15:02:22,StyleGAN2-ADA-PyTorch-Generation,339e2b26-fc62-438c-96a6-01bdbba82733,15.488441944122314,0.000549745990290423,3.549395040984386e-05,118.97084932267308,85.404,141.12856578826901,0.0005158064179225791,0.0003660794810385175,0.0005937534584019564,0.001475639357363053,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-redhat-7.8-Maipo,3.6.8,2.2.6,1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,3 x Tesla V100-PCIE-32GB,-71.0863,42.3687,376.3428421020508,machine,N,1.0
