timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-30T20:41:21,StyleGAN2-ADA-PyTorch-Generation,3086bded-0501-4e17-8332-bff43fb2bfb3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.90361749497242,0.0018835294856043,4.015744597538245e-05,309.7156133617173,80.2928079459601,10.0,0.0039661922248956,0.0009593743786098,0.0001302415129725,0.005055808116478,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
2025-04-30T20:41:54,StyleGAN2-ADA-PyTorch-Generation,c67a6a4e-3e30-4ddc-92e8-0f634e7857b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.98893646302168,0.0011379646857062,4.065766083001149e-05,308.1470218738461,77.9442504591417,10.0,0.0024016877355153,0.0005751390712225,7.772112480840102e-05,0.0030545479315462,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
2025-04-30T20:42:12,StyleGAN2-ADA-PyTorch-Generation,f742848b-e4e3-40c7-bfbd-3087814497c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.6866785089951,0.0005557662123701,4.060636128808835e-05,22.015051332465656,74.2738471927739,10.0,0.0011714743619009,0.0002823174480761,3.800714981658126e-05,0.0014917989597937,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
2025-04-30T20:42:42,StyleGAN2-ADA-PyTorch-Generation,de014208-5509-423d-886b-4520b3a4f355,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.292818229994737,0.0010207250115596,4.0356317840024487e-05,303.45542081399,78.70385061366844,10.0,0.0021447837380478,0.0005248381976468,7.022888032774468e-05,0.0027398508160223,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
2025-04-30T20:43:13,StyleGAN2-ADA-PyTorch-Generation,aabcdd31-71fa-48c7-8b54-fd5a617e18eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.58671470696572,0.0010866538237421,4.087206094167813e-05,310.263643413719,78.45797506051596,10.0,0.0022911891371165,0.0005518046081105,7.382452805549191e-05,0.0029168182732825,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
2025-04-30T20:43:55,StyleGAN2-ADA-PyTorch-Generation,c5548414-801e-4197-a75c-77df2ecad8df,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.25196332600899,0.0015085965996093,4.049710310318111e-05,305.5675934416342,80.58558100275123,10.0,0.0031715772972598,0.00077438395284,0.0001034443955721,0.0040494056456719,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
2025-04-30T20:44:57,StyleGAN2-ADA-PyTorch-Generation,8d46325d-ce77-4ed4-b57e-f5d66d54e0c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.32195013703313,0.0023482294636543682,4.026321921912716e-05,301.8491105510687,77.9566424186662,10.0,0.004927153125608232,0.001214050693461921,0.00016196142067508642,0.00630316523974524,United States,USA,massachusetts,,,Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17,3.10.4,3.0.0,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100 80GB PCIe,-71.0863,42.3687,4,machine,N,1.0
